regime,age,hazard_negbinom,hazard_geometric,remaining_negbinom,remaining_geometric
bear,50,0.022681546452666575,0.020785219399538143,42.44848771737651,48.111111111111015
bear,51,0.022721314616777795,0.020785219399538143,42.412147463467115,48.11111111111101
bear,52,0.022759956528471452,0.02078521939953814,42.37663789989143,48.11111111111101
bear,53,0.022797521538743766,0.020785219399538143,42.341928936820544,48.111111111111
bear,54,0.022834056057149145,0.020785219399538143,42.307991997762876,48.111111111111
bear,55,0.022869603773581493,0.02078521939953814,42.274799921576786,48.11111111111101
bear,56,0.022904205859866154,0.020785219399538143,42.242326872258744,48.111111111111015
bear,57,0.022937901153310382,0.020785219399538143,42.21054825577679,48.11111111111101
bear,58,0.02297072632409967,0.020785219399538146,42.17944064329759,48.11111111111102
bear,59,0.023002716028202055,0.020785219399538143,42.148981700225775,48.111111111111015
bear,60,0.023033903047246743,0.020785219399538146,42.11915012053459,48.111111111111015
bear,61,0.023064318416674782,0.02078521939953815,42.08992556592115,48.11111111111102
bear,62,0.023093991543311182,0.02078521939953815,42.06128860936663,48.11111111111102
bear,63,0.023122950313379697,0.02078521939953815,42.03322068272459,48.111111111111015
bear,64,0.02315122119186865,0.020785219399538157,42.00570402799692,48.11111111111103
bear,65,0.023178829314057618,0.020785219399538153,41.97872165199075,48.11111111111103
bear,66,0.023205798569928486,0.02078521939953815,41.9522572840789,48.111111111111036
bear,67,0.023232151682107387,0.02078521939953815,41.92629533681256,48.11111111111102
bear,68,0.023257910277917647,0.02078521939953815,41.90082086915855,48.11111111111102
bear,69,0.0232830949560642,0.020785219399538146,41.87581955215437,48.11111111111102
bear,70,0.023307725348417133,0.02078521939953815,41.85127763679309,48.11111111111103
bear,71,0.023331820177315648,0.02078521939953815,41.82718192396695,48.11111111111102
bear,72,0.023355397308772553,0.02078521939953815,41.80351973631368,48.11111111111102
bear,73,0.023378473801921987,0.02078521939953815,41.78027889182315,48.11111111111102
bear,74,0.023401065955021054,0.020785219399538153,41.757447679074524,48.111111111111015
bear,75,0.023423189348286057,0.020785219399538153,41.73501483398446,48.11111111111103
bear,76,0.023444858883817945,0.020785219399538153,41.712969517957994,48.11111111111103
bear,77,0.02346608882284896,0.020785219399538153,41.69130129734156,48.11111111111102
bear,78,0.023486892820520012,0.020785219399538153,41.67000012408705,48.11111111111103
bear,79,0.023507283958380736,0.020785219399538153,41.649056317542104,48.111111111111015
bear,80,0.02352727477478663,0.020785219399538153,41.62846054728954,48.11111111111103
bear,81,0.023546877293352222,0.020785219399538153,41.6082038169644,48.11111111111103
bear,82,0.02356610304960601,0.02078521939953815,41.58827744898273,48.111111111111015
bear,83,0.02358496311597991,0.020785219399538153,41.568673070121775,48.111111111111036
bear,84,0.023603468125254996,0.02078521939953815,41.54938259789522,48.11111111111102
bear,85,0.0236216282925751,0.02078521939953815,41.530398227671895,48.11111111111102
bear,86,0.023639453436130775,0.020785219399538153,41.51171242049014,48.11111111111103
bear,87,0.023656952996607167,0.020785219399538153,41.493317891523176,48.11111111111103
bear,88,0.02367413605548272,0.020785219399538153,41.47520759915497,48.11111111111103
bear,89,0.023691011352257707,0.020785219399538153,41.457374734627834,48.11111111111102
bear,90,0.023707587300686034,0.020785219399538153,41.43981271222703,48.11111111111102
bear,91,0.023723872004077915,0.02078521939953815,41.422515159969116,48.11111111111102
bear,92,0.02373987326973518,0.020785219399538153,41.40547591076372,48.11111111111102
bear,93,0.023755598622577114,0.02078521939953815,41.388688994020356,48.111111111111015
bear,94,0.023771055318009906,0.020785219399538153,41.3721486276737,48.11111111111102
bear,95,0.023786250354088673,0.02078521939953815,41.35584921060305,48.11111111111102
bear,96,0.02380119048301752,0.02078521939953815,41.33978531542246,48.11111111111102
bear,97,0.023815882222030023,0.02078521939953815,41.3239516816208,48.11111111111102
bear,98,0.023830331863688943,0.02078521939953815,41.30834320903118,48.111111111111015
bear,99,0.02384454548564159,0.02078521939953815,41.29295495161142,48.11111111111103
bear,100,0.02385852895986432,0.02078521939953815,41.27778211151806,48.11111111111101
bear,101,0.02387228796142773,0.02078521939953815,41.26282003345731,48.111111111111015
bear,102,0.023885827976811307,0.02078521939953815,41.24806419929822,48.111111111111
bear,103,0.023899154311794825,0.020785219399538146,41.233510222933056,48.11111111111102
bear,104,0.02391227209895168,0.020785219399538146,41.21915384537215,48.11111111111102
bear,105,0.02392518630476756,0.020785219399538146,41.20499093006009,48.111111111111015
bear,106,0.023937901736406385,0.020785219399538146,41.191017458401916,48.111111111111015
bear,107,0.023950423048144025,0.020785219399538146,41.177229525487874,48.111111111111015
bear,108,0.02396275474748889,0.020785219399538146,41.16362333600661,48.11111111111102
bear,109,0.02397490120100703,0.02078521939953815,41.15019520033684,48.111111111111015
bear,110,0.023986866639868664,0.020785219399538146,41.13694153080841,48.11111111111101
bear,111,0.0239986551651316,0.02078521939953815,41.1238588381241,48.11111111111101
bear,112,0.02401027075277614,0.02078521939953815,41.11094372793394,48.111111111111015
bear,113,0.024021717258505212,0.02078521939953815,41.098192897554505,48.111111111111015
bear,114,0.024032998422322448,0.02078521939953815,41.08560313282587,48.111111111111
bear,115,0.024044117872900218,0.020785219399538146,41.07317130509951,48.11111111111101
bear,116,0.02405507913174909,0.02078521939953815,41.06089436835056,48.11111111111099
bear,117,0.024065885617198933,0.020785219399538146,41.04876935640868,48.11111111111101
bear,118,0.024076540648201923,0.02078521939953815,41.036793380301376,48.111111111111015
bear,119,0.024087047447966532,0.020785219399538146,41.02496362570482,48.111111111111
bear,120,0.024097409147431574,0.020785219399538143,41.01327735049682,48.11111111111101
bear,121,0.024107628788588173,0.020785219399538146,41.001731882407114,48.11111111111099
bear,122,0.0241177093276578,0.020785219399538143,40.99032461676049,48.111111111111
bear,123,0.024127653638133312,0.020785219399538146,40.97905301430841,48.11111111111099
bear,124,0.024137464513690293,0.020785219399538146,40.967914599145175,48.111111111111015
bear,125,0.02414714467097478,0.020785219399538143,40.95690695670437,48.11111111111101
bear,126,0.024156696752273887,0.020785219399538146,40.946027731832444,48.11111111111101
bear,127,0.024166123328074707,0.020785219399538143,40.93527462693558,48.11111111111099
bear,128,0.02417542689951718,0.020785219399538143,40.924645400196695,48.11111111111099
bear,129,0.0241846099007461,0.02078521939953814,40.91413786385948,48.111111111111
bear,130,0.024193674701166977,0.020785219399538146,40.90374988257642,48.111111111111
bear,131,0.024202623607610406,0.020785219399538143,40.893479371818124,48.111111111110986
bear,132,0.0242114588664092,0.020785219399538143,40.88332429634106,48.111111111111
bear,133,0.02422018266539278,0.020785219399538143,40.87328266871148,48.111111111110986
bear,134,0.024228797135801828,0.020785219399538143,40.86335254788288,48.111111111110986
bear,135,0.02423730435412808,0.020785219399538143,40.85353203782476,48.111111111110986
bear,136,0.024245706343881675,0.020785219399538143,40.84381928620055,48.111111111110986
bear,137,0.024254005077289947,0.020785219399538143,40.834212483092614,48.11111111111099
bear,138,0.02426220247693055,0.020785219399538143,40.824709859772355,48.11111111111098
bear,139,0.024270300417302115,0.020785219399538143,40.81530968751353,48.11111111111099
bear,140,0.024278300726334884,0.020785219399538143,40.80601027644702,48.11111111111099
bear,141,0.0242862051868441,0.020785219399538143,40.79680997445533,48.111111111110986
bear,142,0.024294015537929363,0.020785219399538146,40.7877071661052,48.111111111110986
bear,143,0.024301733476320846,0.020785219399538146,40.7787002716168,48.11111111111097
bear,144,0.02430936065767625,0.020785219399538143,40.76978774586802,48.111111111110986
bear,145,0.02431689869782987,0.020785219399538143,40.760968077432416,48.11111111111099
bear,146,0.024324349173995542,0.020785219399538143,40.75223978764959,48.111111111110986
bear,147,0.024331713625926323,0.020785219399538143,40.74360142972659,48.11111111111099
bear,148,0.024338993557031955,0.020785219399538143,40.735051587869094,48.11111111111098
bear,149,0.024346190435456248,0.020785219399538143,40.72658887644148,48.111111111110986
bear,150,0.02435330569511607,0.020785219399538143,40.71821193915424,48.11111111111099
